Lch,Wch,Tch,Tox1,Tox2,Ion_N,Ioff_N,Vth_N,SS_N,Ion_P,Ioff_P,Vth_P,SS_P
26.022669665774327,36.83923449633372,4.986359754047987,0.2669517605971272,1.7213826557364382,4.4570631871465594e-05,2.928667378054861e-11,0.24274314939975739,67.26445770263672,2.629210939630866e-05,1.376643850997672e-11,-0.2533237338066101,66.65109252929688
30.547811021623147,31.93828100293765,6.922419064808002,0.22078303995406134,1.891404836810666,4.5358458010014147e-05,3.0753195129351596e-11,0.24228620529174805,67.9769058227539,2.7580597816267982e-05,1.456741671734818e-11,-0.2533453702926636,67.46344757080078
34.78550541005149,40.39734392028164,6.7378693622357195,0.38617702454475367,1.7701841624129941,5.3943491366226226e-05,3.2641500613550534e-11,0.2418413758277893,68.34908294677734,3.264119732193649e-05,1.491781177753726e-11,-0.25262346863746643,67.4427261352539
22.919189086387085,49.50258326935879,4.176687899687647,0.21951039221174118,1.6218201644355303,5.770255302195437e-05,3.769919793006338e-11,0.2392970472574234,66.8010482788086,3.330770050524734e-05,1.7117163589319695e-11,-0.24979279935359955,66.81745910644531
26.232308502191387,48.069305238866306,5.858952891211576,0.2978777154412424,1.9085461004845559,6.04458837187849e-05,5.51141840499092e-11,0.22967647016048431,59.19889831542969,3.625315002864227e-05,2.634557676184368e-11,-0.24621616303920746,67.67945861816406
31.161510136176258,36.6748180199052,7.112540700326772,0.2624926279241002,1.6340303944585801,5.300492193782702e-05,3.487428054671504e-11,0.24138198792934418,68.3404541015625,3.230685251764953e-05,1.616427304507173e-11,-0.251507043838501,67.63682556152344
29.64268992226292,30.130899898248003,6.880646306037896,0.2595115857381135,1.9789876502363162,4.07197221647948e-05,3.090341177403033e-11,0.24252495169639587,67.85701751708984,2.495034277671948e-05,1.5013575452305084e-11,-0.2536287009716034,67.57910919189453
26.650219145874807,71.30127278886798,7.622786970775378,0.28855833292810695,1.7867553811317478,9.826822497416288e-05,1.0926851784498481e-10,0.19501136243343353,61.01979064941406,6.162303179735318e-05,5.7930594349331344e-11,-0.21840550005435944,56.127105712890625
32.59538948563474,50.581660921606016,4.01449114475687,0.30308969796237173,1.661385052075501,5.817090277560055e-05,2.578756479187927e-11,0.2430845946073532,66.49303436279297,3.303929042886011e-05,1.0388045458553652e-11,-0.25670644640922546,65.31556701660156
25.15253894032842,37.16762577742142,7.060012748842812,0.23640147593058414,1.7269531756792464,5.3609775932272896e-05,5.550600257198113e-11,0.22998589277267456,59.69453430175781,3.257312346249819e-05,2.6712757006386312e-11,-0.2466094046831131,68.02891540527344
